# G(2) Function
# 2024-12-12 17:10:36
# Histogram Width = 32 ns
# Events Ch. 0 = 6.302e+07 
# Events Ch. 1 = 8.702e+07 
# Integr. Time = 00:01:37 h
# G(2) Norm = 224.9 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
-1.9174397E-008 ;  1.0047340E+000
-1.9170396E-008 ;  1.0580830E+000
-1.9166396E-008 ;  9.1137400E-001
-1.9162395E-008 ;  1.0980950E+000
-1.9158395E-008 ;  8.6691700E-001
-1.9154394E-008 ;  1.0047340E+000
-1.9150394E-008 ;  9.8250600E-001
-1.9146393E-008 ;  8.5802500E-001
-1.9142393E-008 ;  1.0314090E+000
-1.9138392E-008 ;  9.5138600E-001
-1.9134392E-008 ;  8.3579700E-001
-1.9130391E-008 ;  1.0091800E+000
-1.9126391E-008 ;  9.8250600E-001
-1.9122390E-008 ;  1.0580830E+000
-1.9118390E-008 ;  9.3360300E-001
-1.9114389E-008 ;  9.7361400E-001
-1.9110389E-008 ;  9.6916900E-001
-1.9106388E-008 ;  9.7806000E-001
-1.9102388E-008 ;  8.5802500E-001
-1.9098387E-008 ;  9.7361400E-001
-1.9094387E-008 ;  1.0803120E+000
-1.9090386E-008 ;  9.3804800E-001
-1.9086386E-008 ;  9.1137400E-001
-1.9082385E-008 ;  8.9803700E-001
-1.9078385E-008 ;  1.0002890E+000
-1.9074384E-008 ;  9.8695100E-001
-1.9070384E-008 ;  1.0403000E+000
-1.9066383E-008 ;  9.8695100E-001
-1.9062383E-008 ;  8.6247100E-001
-1.9058382E-008 ;  9.3360300E-001
-1.9054382E-008 ;  9.6472300E-001
-1.9050381E-008 ;  1.0269630E+000
-1.9046381E-008 ;  8.8470000E-001
-1.9042380E-008 ;  8.8914500E-001
-1.9038380E-008 ;  8.9359100E-001
-1.9034379E-008 ;  9.5583100E-001
-1.9030379E-008 ;  9.7361400E-001
-1.9026378E-008 ;  9.1137400E-001
-1.9022378E-008 ;  8.4468800E-001
-1.9018377E-008 ;  9.9139700E-001
-1.9014377E-008 ;  1.0047340E+000
-1.9010376E-008 ;  9.7361400E-001
-1.9006376E-008 ;  9.2026600E-001
-1.9002375E-008 ;  1.0002890E+000
-1.8998375E-008 ;  8.6691700E-001
-1.8994374E-008 ;  9.3804800E-001
-1.8990374E-008 ;  9.5138600E-001
-1.8986373E-008 ;  9.8695100E-001
-1.8982373E-008 ;  9.5583100E-001
-1.8978372E-008 ;  9.7361400E-001
-1.8974372E-008 ;  8.9359100E-001
-1.8970371E-008 ;  8.4468800E-001
-1.8966371E-008 ;  9.2026600E-001
-1.8962370E-008 ;  9.6472300E-001
-1.8958370E-008 ;  1.0536370E+000
-1.8954369E-008 ;  1.0091800E+000
-1.8950369E-008 ;  9.9584300E-001
-1.8946368E-008 ;  1.0314090E+000
-1.8942368E-008 ;  1.0091800E+000
-1.8938367E-008 ;  8.7136300E-001
-1.8934367E-008 ;  9.7361400E-001
-1.8930366E-008 ;  9.9139700E-001
-1.8926366E-008 ;  9.9584300E-001
-1.8922365E-008 ;  1.0136260E+000
-1.8918365E-008 ;  9.2026600E-001
-1.8914364E-008 ;  9.4694000E-001
-1.8910364E-008 ;  1.0314090E+000
-1.8906363E-008 ;  1.0758660E+000
-1.8902363E-008 ;  9.3360300E-001
-1.8898362E-008 ;  1.0403000E+000
-1.8894362E-008 ;  9.4694000E-001
-1.8890361E-008 ;  8.7136300E-001
-1.8886361E-008 ;  9.8695100E-001
-1.8882360E-008 ;  1.0047340E+000
-1.8878360E-008 ;  9.6916900E-001
-1.8874359E-008 ;  9.7806000E-001
-1.8870359E-008 ;  9.1582000E-001
-1.8866358E-008 ;  9.7806000E-001
-1.8862358E-008 ;  9.9584300E-001
-1.8858357E-008 ;  8.9359100E-001
-1.8854357E-008 ;  9.4249400E-001
-1.8850356E-008 ;  1.1114320E+000
-1.8846356E-008 ;  9.4249400E-001
-1.8842355E-008 ;  9.0692800E-001
-1.8838355E-008 ;  1.0180720E+000
-1.8834354E-008 ;  9.0692800E-001
-1.8830354E-008 ;  9.3360300E-001
-1.8826353E-008 ;  1.0002890E+000
-1.8822353E-008 ;  8.7136300E-001
-1.8818352E-008 ;  9.6472300E-001
-1.8814352E-008 ;  1.0536370E+000
-1.8810351E-008 ;  9.4694000E-001
-1.8806351E-008 ;  9.6916900E-001
-1.8802350E-008 ;  9.6472300E-001
-1.8798350E-008 ;  9.4249400E-001
-1.8794349E-008 ;  8.5358000E-001
-1.8790349E-008 ;  8.8914500E-001
-1.8786348E-008 ;  1.0091800E+000
-1.8782348E-008 ;  9.6027700E-001
-1.8778347E-008 ;  8.6691700E-001
-1.8774347E-008 ;  1.0002890E+000
-1.8770346E-008 ;  9.8695100E-001
-1.8766346E-008 ;  8.6247100E-001
-1.8762345E-008 ;  1.0669750E+000
-1.8758345E-008 ;  9.7361400E-001
-1.8754344E-008 ;  1.0136260E+000
-1.8750344E-008 ;  9.6027700E-001
-1.8746343E-008 ;  9.3360300E-001
-1.8742343E-008 ;  9.7361400E-001
-1.8738342E-008 ;  1.0491920E+000
-1.8734342E-008 ;  8.5802500E-001
-1.8730341E-008 ;  8.8470000E-001
-1.8726341E-008 ;  1.0047340E+000
-1.8722340E-008 ;  9.2026600E-001
-1.8718340E-008 ;  9.2026600E-001
-1.8714339E-008 ;  1.0625290E+000
-1.8710339E-008 ;  9.8695100E-001
-1.8706338E-008 ;  9.7806000E-001
-1.8702338E-008 ;  1.0180720E+000
-1.8698337E-008 ;  1.0269630E+000
-1.8694337E-008 ;  9.8695100E-001
-1.8690336E-008 ;  9.4694000E-001
-1.8686336E-008 ;  9.2915700E-001
-1.8682335E-008 ;  1.0447460E+000
-1.8678335E-008 ;  9.3360300E-001
-1.8674334E-008 ;  9.5583100E-001
-1.8670334E-008 ;  1.0047340E+000
-1.8666333E-008 ;  9.3804800E-001
-1.8662333E-008 ;  1.0269630E+000
-1.8658332E-008 ;  1.0803120E+000
-1.8654332E-008 ;  8.7580800E-001
-1.8650331E-008 ;  9.0692800E-001
-1.8646331E-008 ;  9.1582000E-001
-1.8642330E-008 ;  1.0091800E+000
-1.8638330E-008 ;  9.9139700E-001
-1.8634329E-008 ;  9.9139700E-001
-1.8630329E-008 ;  9.2026600E-001
-1.8626328E-008 ;  9.3360300E-001
-1.8622328E-008 ;  9.6916900E-001
-1.8618327E-008 ;  1.0225170E+000
-1.8614327E-008 ;  9.1137400E-001
-1.8610326E-008 ;  9.6916900E-001
-1.8606326E-008 ;  9.0248300E-001
-1.8602325E-008 ;  9.6916900E-001
-1.8598325E-008 ;  9.3804800E-001
-1.8594324E-008 ;  8.6691700E-001
-1.8590324E-008 ;  9.6027700E-001
-1.8586323E-008 ;  1.0358550E+000
-1.8582323E-008 ;  9.5583100E-001
-1.8578322E-008 ;  9.8250600E-001
-1.8574322E-008 ;  9.7361400E-001
-1.8570321E-008 ;  9.4249400E-001
-1.8566321E-008 ;  1.0136260E+000
-1.8562320E-008 ;  9.0692800E-001
-1.8558320E-008 ;  9.7806000E-001
-1.8554319E-008 ;  9.4694000E-001
-1.8550319E-008 ;  9.9139700E-001
-1.8546318E-008 ;  9.9584300E-001
-1.8542318E-008 ;  1.0536370E+000
-1.8538317E-008 ;  9.6472300E-001
-1.8534317E-008 ;  9.6027700E-001
-1.8530316E-008 ;  1.0091800E+000
-1.8526316E-008 ;  9.2026600E-001
-1.8522315E-008 ;  1.0136260E+000
-1.8518315E-008 ;  8.7580800E-001
-1.8514314E-008 ;  8.4024200E-001
-1.8510314E-008 ;  1.0136260E+000
-1.8506313E-008 ;  9.8250600E-001
-1.8502313E-008 ;  9.7361400E-001
-1.8498312E-008 ;  1.0491920E+000
-1.8494312E-008 ;  9.4694000E-001
-1.8490311E-008 ;  9.5583100E-001
-1.8486311E-008 ;  9.6027700E-001
-1.8482310E-008 ;  9.0248300E-001
-1.8478310E-008 ;  9.1582000E-001
-1.8474309E-008 ;  8.9803700E-001
-1.8470309E-008 ;  9.9584300E-001
-1.8466308E-008 ;  1.0625290E+000
-1.8462308E-008 ;  1.0047340E+000
-1.8458307E-008 ;  9.2915700E-001
-1.8454307E-008 ;  9.5583100E-001
-1.8450306E-008 ;  9.1137400E-001
-1.8446306E-008 ;  9.4694000E-001
-1.8442305E-008 ;  9.5583100E-001
-1.8438305E-008 ;  1.0536370E+000
-1.8434304E-008 ;  8.7580800E-001
-1.8430304E-008 ;  9.6027700E-001
-1.8426303E-008 ;  9.8695100E-001
-1.8422303E-008 ;  1.0625290E+000
-1.8418302E-008 ;  9.6027700E-001
-1.8414302E-008 ;  1.0714200E+000
-1.8410301E-008 ;  9.7806000E-001
-1.8406301E-008 ;  8.8914500E-001
-1.8402300E-008 ;  9.2026600E-001
-1.8398300E-008 ;  9.8695100E-001
-1.8394299E-008 ;  8.9803700E-001
-1.8390299E-008 ;  8.9359100E-001
-1.8386298E-008 ;  7.9133900E-001
-1.8382298E-008 ;  8.8025400E-001
-1.8378297E-008 ;  1.1692260E+000
-1.8374297E-008 ;  1.0002890E+000
-1.8370296E-008 ;  1.0002890E+000
-1.8366296E-008 ;  9.2471100E-001
-1.8362295E-008 ;  9.8695100E-001
-1.8358295E-008 ;  1.0491920E+000
-1.8354294E-008 ;  9.7361400E-001
-1.8350294E-008 ;  9.3804800E-001
-1.8346293E-008 ;  9.6916900E-001
-1.8342293E-008 ;  9.5583100E-001
-1.8338292E-008 ;  8.8025400E-001
-1.8334292E-008 ;  1.0136260E+000
-1.8330291E-008 ;  9.1582000E-001
-1.8326291E-008 ;  8.1356800E-001
-1.8322290E-008 ;  1.0047340E+000
-1.8318290E-008 ;  9.4694000E-001
-1.8314289E-008 ;  8.5802500E-001
-1.8310289E-008 ;  8.8025400E-001
-1.8306288E-008 ;  1.0047340E+000
-1.8302288E-008 ;  8.8914500E-001
-1.8298287E-008 ;  9.1582000E-001
-1.8294287E-008 ;  9.9139700E-001
-1.8290286E-008 ;  9.1137400E-001
-1.8286286E-008 ;  9.8695100E-001
-1.8282285E-008 ;  9.9584300E-001
-1.8278285E-008 ;  8.8914500E-001
-1.8274284E-008 ;  8.9359100E-001
-1.8270284E-008 ;  8.7136300E-001
-1.8266283E-008 ;  9.7361400E-001
-1.8262283E-008 ;  8.2245900E-001
-1.8258282E-008 ;  9.4694000E-001
-1.8254282E-008 ;  1.0091800E+000
-1.8250281E-008 ;  1.0091800E+000
-1.8246281E-008 ;  9.0692800E-001
-1.8242280E-008 ;  9.6916900E-001
-1.8238280E-008 ;  9.8250600E-001
-1.8234279E-008 ;  1.0269630E+000
-1.8230279E-008 ;  9.7806000E-001
-1.8226278E-008 ;  1.0491920E+000
-1.8222278E-008 ;  8.7136300E-001
-1.8218277E-008 ;  8.9359100E-001
-1.8214277E-008 ;  9.0692800E-001
-1.8210276E-008 ;  9.1137400E-001
-1.8206276E-008 ;  9.4249400E-001
-1.8202275E-008 ;  1.0047340E+000
-1.8198275E-008 ;  8.1801400E-001
-1.8194274E-008 ;  9.2915700E-001
-1.8190274E-008 ;  1.0580830E+000
-1.8186273E-008 ;  9.4694000E-001
-1.8182273E-008 ;  1.0136260E+000
-1.8178272E-008 ;  9.8250600E-001
-1.8174272E-008 ;  9.2026600E-001
-1.8170271E-008 ;  9.4249400E-001
-1.8166271E-008 ;  9.6916900E-001
-1.8162270E-008 ;  9.6472300E-001
-1.8158270E-008 ;  9.3360300E-001
-1.8154269E-008 ;  8.2690500E-001
-1.8150269E-008 ;  8.4024200E-001
-1.8146268E-008 ;  9.6027700E-001
-1.8142268E-008 ;  1.1114320E+000
-1.8138267E-008 ;  9.0248300E-001
-1.8134267E-008 ;  1.0936490E+000
-1.8130266E-008 ;  9.6027700E-001
-1.8126266E-008 ;  9.7361400E-001
-1.8122265E-008 ;  1.1025400E+000
-1.8118265E-008 ;  9.7361400E-001
-1.8114264E-008 ;  9.4694000E-001
-1.8110264E-008 ;  9.8695100E-001
-1.8106263E-008 ;  1.0091800E+000
-1.8102263E-008 ;  8.3579700E-001
-1.8098262E-008 ;  9.6027700E-001
-1.8094262E-008 ;  1.0180720E+000
-1.8090261E-008 ;  1.0269630E+000
-1.8086261E-008 ;  9.2471100E-001
-1.8082260E-008 ;  1.0047340E+000
-1.8078260E-008 ;  1.1025400E+000
-1.8074259E-008 ;  9.6916900E-001
-1.8070259E-008 ;  1.0447460E+000
-1.8066258E-008 ;  1.0136260E+000
-1.8062258E-008 ;  1.0002890E+000
-1.8058257E-008 ;  9.0248300E-001
-1.8054257E-008 ;  9.9139700E-001
-1.8050256E-008 ;  9.5583100E-001
-1.8046256E-008 ;  9.2471100E-001
-1.8042255E-008 ;  1.0136260E+000
-1.8038255E-008 ;  9.4694000E-001
-1.8034254E-008 ;  9.0248300E-001
-1.8030254E-008 ;  1.0447460E+000
-1.8026253E-008 ;  9.6916900E-001
-1.8022253E-008 ;  9.1582000E-001
-1.8018252E-008 ;  1.0225170E+000
-1.8014252E-008 ;  9.3804800E-001
-1.8010251E-008 ;  9.8250600E-001
-1.8006251E-008 ;  8.6247100E-001
-1.8002250E-008 ;  1.0091800E+000
-1.7998250E-008 ;  1.0447460E+000
-1.7994249E-008 ;  1.0047340E+000
-1.7990249E-008 ;  1.0580830E+000
-1.7986248E-008 ;  9.5138600E-001
-1.7982248E-008 ;  1.0269630E+000
-1.7978247E-008 ;  8.8025400E-001
-1.7974247E-008 ;  1.0669750E+000
-1.7970246E-008 ;  9.5583100E-001
-1.7966246E-008 ;  9.2026600E-001
-1.7962245E-008 ;  9.4249400E-001
-1.7958245E-008 ;  1.0803120E+000
-1.7954244E-008 ;  9.0692800E-001
-1.7950244E-008 ;  9.7361400E-001
-1.7946243E-008 ;  9.6027700E-001
-1.7942243E-008 ;  1.0358550E+000
-1.7938242E-008 ;  1.0314090E+000
-1.7934242E-008 ;  9.0248300E-001
-1.7930241E-008 ;  9.3360300E-001
-1.7926241E-008 ;  8.7580800E-001
-1.7922240E-008 ;  9.8250600E-001
-1.7918240E-008 ;  9.2915700E-001
-1.7914239E-008 ;  9.7806000E-001
-1.7910239E-008 ;  9.2471100E-001
-1.7906238E-008 ;  1.1114320E+000
-1.7902238E-008 ;  8.9803700E-001
-1.7898237E-008 ;  9.2915700E-001
-1.7894237E-008 ;  9.1137400E-001
-1.7890236E-008 ;  9.3804800E-001
-1.7886236E-008 ;  9.5583100E-001
-1.7882235E-008 ;  9.3804800E-001
-1.7878235E-008 ;  9.8250600E-001
-1.7874234E-008 ;  8.5802500E-001
-1.7870234E-008 ;  1.0136260E+000
-1.7866233E-008 ;  1.0002890E+000
-1.7862233E-008 ;  1.0136260E+000
-1.7858232E-008 ;  1.0047340E+000
-1.7854232E-008 ;  1.0714200E+000
-1.7850231E-008 ;  1.0491920E+000
-1.7846231E-008 ;  8.7136300E-001
-1.7842230E-008 ;  9.7361400E-001
-1.7838230E-008 ;  8.8914500E-001
-1.7834229E-008 ;  9.2471100E-001
-1.7830229E-008 ;  9.2915700E-001
-1.7826228E-008 ;  8.5802500E-001
-1.7822228E-008 ;  9.8695100E-001
-1.7818227E-008 ;  1.0847580E+000
-1.7814227E-008 ;  1.0047340E+000
-1.7810226E-008 ;  9.5138600E-001
-1.7806226E-008 ;  9.4249400E-001
-1.7802225E-008 ;  1.0403000E+000
-1.7798225E-008 ;  1.0180720E+000
-1.7794224E-008 ;  9.3360300E-001
-1.7790224E-008 ;  9.4694000E-001
-1.7786223E-008 ;  1.0980950E+000
-1.7782223E-008 ;  1.0803120E+000
-1.7778222E-008 ;  1.0136260E+000
-1.7774222E-008 ;  9.6472300E-001
-1.7770221E-008 ;  9.3804800E-001
-1.7766221E-008 ;  9.6916900E-001
-1.7762220E-008 ;  1.0091800E+000
-1.7758220E-008 ;  9.2026600E-001
-1.7754219E-008 ;  1.0136260E+000
-1.7750219E-008 ;  9.7361400E-001
-1.7746218E-008 ;  1.0447460E+000
-1.7742218E-008 ;  1.0580830E+000
-1.7738217E-008 ;  1.0091800E+000
-1.7734217E-008 ;  9.8695100E-001
-1.7730216E-008 ;  8.9803700E-001
-1.7726216E-008 ;  1.0714200E+000
-1.7722215E-008 ;  1.0091800E+000
-1.7718215E-008 ;  9.5583100E-001
-1.7714214E-008 ;  1.0447460E+000
-1.7710214E-008 ;  8.9359100E-001
-1.7706213E-008 ;  1.0714200E+000
-1.7702213E-008 ;  1.0180720E+000
-1.7698212E-008 ;  9.5138600E-001
-1.7694212E-008 ;  9.9584300E-001
-1.7690211E-008 ;  9.3360300E-001
-1.7686211E-008 ;  8.8025400E-001
-1.7682210E-008 ;  9.6027700E-001
-1.7678210E-008 ;  9.2915700E-001
-1.7674209E-008 ;  1.0180720E+000
-1.7670209E-008 ;  9.7361400E-001
-1.7666208E-008 ;  1.0847580E+000
-1.7662208E-008 ;  9.8695100E-001
-1.7658207E-008 ;  9.8250600E-001
-1.7654207E-008 ;  9.6027700E-001
-1.7650206E-008 ;  9.6027700E-001
-1.7646206E-008 ;  9.3360300E-001
-1.7642205E-008 ;  1.0358550E+000
-1.7638205E-008 ;  9.3804800E-001
-1.7634204E-008 ;  9.5583100E-001
-1.7630204E-008 ;  9.8250600E-001
-1.7626203E-008 ;  9.8695100E-001
-1.7622203E-008 ;  8.7136300E-001
-1.7618202E-008 ;  1.0358550E+000
-1.7614202E-008 ;  1.0847580E+000
-1.7610201E-008 ;  1.0091800E+000
-1.7606201E-008 ;  1.0447460E+000
-1.7602200E-008 ;  9.3804800E-001
-1.7598200E-008 ;  1.0580830E+000
-1.7594199E-008 ;  1.0580830E+000
-1.7590199E-008 ;  1.0269630E+000
-1.7586198E-008 ;  9.4249400E-001
-1.7582198E-008 ;  1.0580830E+000
-1.7578197E-008 ;  1.0269630E+000
-1.7574197E-008 ;  1.0002890E+000
-1.7570196E-008 ;  9.7806000E-001
-1.7566196E-008 ;  8.3135100E-001
-1.7562195E-008 ;  9.7361400E-001
-1.7558195E-008 ;  1.0225170E+000
-1.7554194E-008 ;  1.0136260E+000
-1.7550194E-008 ;  8.7136300E-001
-1.7546193E-008 ;  1.0225170E+000
-1.7542193E-008 ;  9.4249400E-001
-1.7538192E-008 ;  9.2026600E-001
-1.7534192E-008 ;  1.0180720E+000
-1.7530191E-008 ;  9.2915700E-001
-1.7526191E-008 ;  9.7361400E-001
-1.7522190E-008 ;  9.8695100E-001
-1.7518190E-008 ;  9.7361400E-001
-1.7514189E-008 ;  9.8695100E-001
-1.7510189E-008 ;  9.2026600E-001
-1.7506188E-008 ;  1.0047340E+000
-1.7502188E-008 ;  1.0314090E+000
-1.7498187E-008 ;  9.2026600E-001
-1.7494187E-008 ;  9.6027700E-001
-1.7490186E-008 ;  8.6691700E-001
-1.7486186E-008 ;  9.5583100E-001
-1.7482185E-008 ;  9.6027700E-001
-1.7478185E-008 ;  9.9139700E-001
-1.7474184E-008 ;  9.1137400E-001
-1.7470184E-008 ;  9.7361400E-001
-1.7466183E-008 ;  1.0491920E+000
-1.7462183E-008 ;  1.0403000E+000
-1.7458182E-008 ;  1.0358550E+000
-1.7454182E-008 ;  1.0491920E+000
-1.7450181E-008 ;  9.6472300E-001
-1.7446181E-008 ;  8.6691700E-001
-1.7442180E-008 ;  9.5138600E-001
-1.7438180E-008 ;  9.2471100E-001
-1.7434179E-008 ;  9.2471100E-001
-1.7430179E-008 ;  1.0491920E+000
-1.7426178E-008 ;  9.7806000E-001
-1.7422178E-008 ;  1.0625290E+000
-1.7418177E-008 ;  1.0403000E+000
-1.7414177E-008 ;  9.5138600E-001
-1.7410176E-008 ;  1.0225170E+000
-1.7406176E-008 ;  1.0580830E+000
-1.7402175E-008 ;  1.0669750E+000
-1.7398175E-008 ;  1.0669750E+000
-1.7394174E-008 ;  9.2915700E-001
-1.7390174E-008 ;  9.3360300E-001
-1.7386173E-008 ;  8.6247100E-001
-1.7382173E-008 ;  1.0180720E+000
-1.7378172E-008 ;  9.6916900E-001
-1.7374172E-008 ;  1.1114320E+000
-1.7370171E-008 ;  9.3804800E-001
-1.7366171E-008 ;  9.5138600E-001
-1.7362170E-008 ;  1.0669750E+000
-1.7358170E-008 ;  8.8470000E-001
-1.7354169E-008 ;  8.7136300E-001
-1.7350169E-008 ;  9.1137400E-001
-1.7346168E-008 ;  1.0314090E+000
-1.7342168E-008 ;  9.2026600E-001
-1.7338167E-008 ;  9.6027700E-001
-1.7334167E-008 ;  9.1582000E-001
-1.7330166E-008 ;  9.1582000E-001
-1.7326166E-008 ;  1.0047340E+000
-1.7322165E-008 ;  1.0269630E+000
-1.7318165E-008 ;  1.0314090E+000
-1.7314164E-008 ;  1.0225170E+000
-1.7310164E-008 ;  1.0180720E+000
-1.7306163E-008 ;  9.3360300E-001
-1.7302163E-008 ;  1.0047340E+000
-1.7298162E-008 ;  1.0180720E+000
-1.7294162E-008 ;  1.0714200E+000
-1.7290161E-008 ;  1.0269630E+000
-1.7286161E-008 ;  9.0692800E-001
-1.7282160E-008 ;  1.0091800E+000
-1.7278160E-008 ;  8.3579700E-001
-1.7274159E-008 ;  9.1137400E-001
-1.7270159E-008 ;  1.0580830E+000
-1.7266158E-008 ;  9.2026600E-001
-1.7262158E-008 ;  1.0136260E+000
-1.7258157E-008 ;  8.8470000E-001
-1.7254157E-008 ;  9.6027700E-001
-1.7250156E-008 ;  8.3579700E-001
-1.7246156E-008 ;  8.4468800E-001
-1.7242155E-008 ;  8.2245900E-001
-1.7238155E-008 ;  1.0403000E+000
-1.7234154E-008 ;  1.0180720E+000
-1.7230154E-008 ;  9.3360300E-001
-1.7226153E-008 ;  9.1582000E-001
-1.7222153E-008 ;  1.0669750E+000
-1.7218152E-008 ;  9.1582000E-001
-1.7214152E-008 ;  1.0358550E+000
-1.7210151E-008 ;  9.5138600E-001
-1.7206151E-008 ;  1.0091800E+000
-1.7202150E-008 ;  8.2245900E-001
-1.7198150E-008 ;  8.8470000E-001
-1.7194149E-008 ;  1.0002890E+000
-1.7190149E-008 ;  9.9584300E-001
-1.7186148E-008 ;  9.3360300E-001
-1.7182148E-008 ;  9.2915700E-001
-1.7178147E-008 ;  9.2915700E-001
-1.7174147E-008 ;  1.0091800E+000
-1.7170146E-008 ;  9.2471100E-001
-1.7166146E-008 ;  9.7361400E-001
-1.7162145E-008 ;  1.0180720E+000
-1.7158145E-008 ;  9.7806000E-001
-1.7154144E-008 ;  9.6027700E-001
-1.7150144E-008 ;  9.8695100E-001
-1.7146143E-008 ;  1.0047340E+000
-1.7142143E-008 ;  9.7806000E-001
-1.7138142E-008 ;  1.0580830E+000
-1.7134142E-008 ;  1.0002890E+000
-1.7130141E-008 ;  9.0692800E-001
-1.7126141E-008 ;  9.7361400E-001
-1.7122140E-008 ;  1.0714200E+000
-1.7118140E-008 ;  9.2471100E-001
-1.7114139E-008 ;  9.8695100E-001
-1.7110139E-008 ;  9.7361400E-001
-1.7106138E-008 ;  8.8025400E-001
-1.7102138E-008 ;  9.3360300E-001
-1.7098137E-008 ;  9.7806000E-001
-1.7094137E-008 ;  9.3804800E-001
-1.7090136E-008 ;  8.9359100E-001
-1.7086136E-008 ;  8.8470000E-001
-1.7082135E-008 ;  9.2471100E-001
-1.7078135E-008 ;  1.1203230E+000
-1.7074134E-008 ;  9.7361400E-001
-1.7070134E-008 ;  9.0248300E-001
-1.7066133E-008 ;  9.2471100E-001
-1.7062133E-008 ;  9.5583100E-001
-1.7058132E-008 ;  9.5583100E-001
-1.7054132E-008 ;  1.0047340E+000
-1.7050131E-008 ;  9.3804800E-001
-1.7046131E-008 ;  9.4249400E-001
-1.7042130E-008 ;  9.1582000E-001
-1.7038130E-008 ;  9.4249400E-001
-1.7034129E-008 ;  8.5802500E-001
-1.7030129E-008 ;  9.6027700E-001
-1.7026128E-008 ;  9.3804800E-001
-1.7022128E-008 ;  9.2915700E-001
-1.7018127E-008 ;  9.2915700E-001
-1.7014127E-008 ;  9.7806000E-001
-1.7010126E-008 ;  1.0002890E+000
-1.7006126E-008 ;  8.5802500E-001
-1.7002125E-008 ;  9.7361400E-001
-1.6998125E-008 ;  9.5138600E-001
-1.6994124E-008 ;  9.8695100E-001
-1.6990124E-008 ;  9.2915700E-001
-1.6986123E-008 ;  8.6691700E-001
-1.6982123E-008 ;  9.9584300E-001
-1.6978122E-008 ;  1.0091800E+000
-1.6974122E-008 ;  8.1801400E-001
-1.6970121E-008 ;  9.6916900E-001
-1.6966121E-008 ;  9.1582000E-001
-1.6962120E-008 ;  1.0002890E+000
-1.6958120E-008 ;  8.8914500E-001
-1.6954119E-008 ;  1.0047340E+000
-1.6950119E-008 ;  9.7361400E-001
-1.6946118E-008 ;  9.3804800E-001
-1.6942118E-008 ;  9.9584300E-001
-1.6938117E-008 ;  9.0692800E-001
-1.6934117E-008 ;  1.0225170E+000
-1.6930116E-008 ;  1.0136260E+000
-1.6926116E-008 ;  1.0714200E+000
-1.6922115E-008 ;  8.8025400E-001
-1.6918115E-008 ;  9.7806000E-001
-1.6914114E-008 ;  1.0536370E+000
-1.6910114E-008 ;  9.8250600E-001
-1.6906113E-008 ;  8.5802500E-001
-1.6902113E-008 ;  9.7806000E-001
-1.6898112E-008 ;  9.8250600E-001
-1.6894112E-008 ;  9.1582000E-001
-1.6890111E-008 ;  9.6027700E-001
-1.6886111E-008 ;  8.8914500E-001
-1.6882110E-008 ;  9.5138600E-001
-1.6878110E-008 ;  1.0091800E+000
-1.6874109E-008 ;  1.0714200E+000
-1.6870109E-008 ;  1.0403000E+000
-1.6866108E-008 ;  1.0002890E+000
-1.6862108E-008 ;  9.5138600E-001
-1.6858107E-008 ;  9.5583100E-001
-1.6854107E-008 ;  8.6247100E-001
-1.6850106E-008 ;  9.6027700E-001
-1.6846106E-008 ;  1.0580830E+000
-1.6842105E-008 ;  9.6916900E-001
-1.6838105E-008 ;  9.5138600E-001
-1.6834104E-008 ;  8.8470000E-001
-1.6830104E-008 ;  9.4694000E-001
-1.6826103E-008 ;  1.0803120E+000
-1.6822103E-008 ;  1.1247690E+000
-1.6818102E-008 ;  9.3804800E-001
-1.6814102E-008 ;  8.9803700E-001
-1.6810101E-008 ;  8.9803700E-001
-1.6806101E-008 ;  9.6472300E-001
-1.6802100E-008 ;  1.1025400E+000
-1.6798100E-008 ;  9.6472300E-001
-1.6794099E-008 ;  1.0002890E+000
-1.6790099E-008 ;  9.0692800E-001
-1.6786098E-008 ;  1.0447460E+000
-1.6782098E-008 ;  9.9139700E-001
-1.6778097E-008 ;  9.1582000E-001
-1.6774097E-008 ;  9.5583100E-001
-1.6770096E-008 ;  9.3804800E-001
-1.6766096E-008 ;  1.0047340E+000
-1.6762095E-008 ;  9.2915700E-001
-1.6758095E-008 ;  9.6916900E-001
-1.6754094E-008 ;  9.1137400E-001
-1.6750094E-008 ;  9.9584300E-001
-1.6746093E-008 ;  1.0536370E+000
-1.6742093E-008 ;  1.0269630E+000
-1.6738092E-008 ;  9.3804800E-001
-1.6734092E-008 ;  9.0692800E-001
-1.6730091E-008 ;  8.8470000E-001
-1.6726091E-008 ;  9.6916900E-001
-1.6722090E-008 ;  9.6027700E-001
-1.6718090E-008 ;  9.6472300E-001
-1.6714089E-008 ;  9.8695100E-001
-1.6710089E-008 ;  8.0912200E-001
-1.6706088E-008 ;  8.0467700E-001
-1.6702088E-008 ;  1.0625290E+000
-1.6698087E-008 ;  8.8025400E-001
-1.6694087E-008 ;  8.5802500E-001
-1.6690086E-008 ;  1.0625290E+000
-1.6686086E-008 ;  9.7361400E-001
-1.6682085E-008 ;  9.0248300E-001
